Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-03-16,22:45:00,FRA1,1,Paris SG,3-1,Marsilya,2-0,1.19,4.92,7.04,2.36,1.30,1.58,1.81,3.68,1.09,4.99,,,,1.95,0,1.20,1.68,1.56,2.57,6.41,1.48,2.95,5.84,1.69,1.67,1.59,18.00,34.50,3.96,7.74,15.65,19.75,20.60,12.35,1841
2025-03-16,19:15:00,FRA1,1,Brest,0-0,Reims,0-0,1.46,3.35,4.87,1.55,1.84,1.84,1.55,2.53,1.26,2.86,1.19,,,1.56,0,1.37,1.37,1.99,2.00,5.35,1.85,2.32,4.63,1.72,1.65,2.13,15.20,34.50,4.00,4.69,10.10,25.50,17.15,8.76,1841
2025-03-16,19:15:00,FRA1,1,Montpellier,-,Saint-Etienne,-,2.00,3.20,2.65,1.93,1.49,1.40,2.10,2.98,1.17,3.93,1.07,1.12,1.07,1.26,1.12,1.34,1.22,2.52,2.10,3.16,2.31,2.47,2.84,1.73,1.64,3.10,12.45,28.00,5.32,5.16,6.57,23.40,12.85,4.30,1841
2025-03-16,19:15:00,FRA1,1,RC Strasbourg,2-1,Toulouse,0-1,2.30,2.88,2.46,1.58,1.81,1.60,1.78,2.49,1.27,2.95,1.18,1.16,1.09,1.18,1.13,1.42,1.15,2.93,1.91,3.09,2.63,2.25,2.76,1.76,1.62,3.73,12.85,31.00,5.55,4.26,5.82,29.50,12.95,4.02,1841
2025-03-16,17:00:00,FRA1,1,Lyon,4-2,Le Havre,1-2,1.12,5.42,8.73,2.38,1.30,1.68,1.69,3.74,1.09,5.03,,,,2.10,0,1.17,1.79,1.47,2.67,7.50,1.40,3.05,6.87,1.69,1.68,1.47,20.30,34.50,3.88,8.30,18.85,20.60,23.40,15.55,1841
2025-03-15,23:05:00,FRA1,1,Lens,1-0,Rennes,0-0,1.79,3.05,3.33,1.59,1.79,1.65,1.72,2.53,1.26,2.98,1.17,1.05,1.08,1.34,1.06,1.40,1.25,2.37,1.95,3.95,2.16,2.29,3.46,1.74,1.63,2.74,13.25,34.50,4.60,4.46,7.42,25.50,14.25,5.74,1841
2025-03-15,21:00:00,FRA1,1,Angers,0-2,Monaco,0-0,6.57,4.69,1.22,2.28,1.33,1.57,1.82,3.57,1.10,4.79,,1.89,,,1.64,1.21,0,6.13,2.51,1.59,5.56,2.88,1.51,1.70,1.67,11.55,19.80,19.85,14.60,7.37,3.99,34.50,17.30,1.64,1841
2025-03-15,19:00:00,FRA1,1,Nantes,1-0,Lille,0-0,3.41,2.98,1.79,1.54,1.86,1.69,1.68,2.46,1.28,2.85,1.19,1.35,1.08,,1.25,1.41,1.05,4.04,1.93,2.37,3.53,2.25,2.17,1.75,1.62,5.92,14.30,26.50,7.50,4.30,4.56,34.50,13.30,2.74,1841
2025-03-14,22:45:00,FRA1,1,Nice,1-1,Auxerre,1-0,1.40,3.75,4.81,1.92,1.50,1.58,1.81,3.05,1.16,3.84,1.08,,,1.62,0,1.29,1.44,1.86,2.22,5.01,1.74,2.57,4.45,1.72,1.65,1.99,14.65,34.50,4.16,5.74,10.65,21.45,16.45,8.41,1841
2025-03-09,22:45:00,FRA1,1,Nice,0-2,Lyon,0-0,1.84,3.14,3.06,1.88,1.52,1.44,2.03,2.94,1.18,3.82,1.08,1.07,1.07,1.32,1.09,1.34,1.26,2.34,2.10,3.52,2.17,2.44,3.15,1.75,1.62,2.78,12.25,32.00,5.01,5.00,7.37,23.00,12.95,5.07,1840
2025-03-09,19:15:00,FRA1,1,Le Havre,1-1,Saint-Etienne,1-1,2.03,2.98,2.77,1.68,1.68,1.53,1.87,2.65,1.23,3.26,1.14,1.10,1.09,1.25,1.10,1.38,1.21,2.60,1.99,3.35,2.36,2.33,2.98,1.75,1.62,3.18,12.55,31.50,5.17,4.54,6.56,26.00,12.95,4.60,1840
2025-03-09,19:15:00,FRA1,1,Nantes,0-1,RC Strasbourg,0-0,2.56,2.98,2.16,1.74,1.63,1.48,1.95,2.74,1.22,3.43,1.11,1.22,1.09,1.13,1.18,1.37,1.13,3.11,2.01,2.70,2.79,2.35,2.47,1.76,1.61,4.16,12.50,26.50,6.25,4.62,5.50,29.50,12.30,3.40,1840
2025-03-09,19:15:00,FRA1,1,Reims,0-2,Auxerre,0-2,2.13,2.91,2.67,1.62,1.75,1.56,1.82,2.56,1.25,3.09,1.16,1.12,1.09,1.23,1.11,1.40,1.18,2.71,1.94,3.27,2.46,2.28,2.91,1.76,1.61,3.37,12.55,31.50,5.30,4.35,6.31,27.50,12.85,4.42,1840
