Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-02-08,17:30:00,AL1,1,Hoffenheim,0-4,Union Berlin,0-1,2.05,3.08,2.67,1.88,1.52,1.42,2.07,2.91,1.18,3.80,1.08,1.12,1.08,1.24,1.12,1.35,1.22,2.56,2.08,3.17,2.35,2.42,2.85,1.76,1.62,3.16,12.10,29.00,5.40,4.92,6.61,24.30,12.45,4.34,1836
2025-02-08,17:30:00,AL1,1,Mainz 05,0-0,Augsburg,0-0,1.59,3.14,4.14,1.56,1.83,1.74,1.63,2.51,1.27,2.89,1.19,,1.06,1.45,0,1.39,1.32,2.14,1.97,4.69,1.98,2.28,4.07,1.74,1.63,2.37,14.00,34.50,4.24,4.49,8.85,25.50,15.50,7.33,1836
2025-02-08,17:30:00,AL1,1,Wolfsburg,0-0,Bayer Leverkusen,0-0,3.08,2.95,1.91,1.75,1.63,1.49,1.93,2.77,1.21,3.46,1.11,1.30,1.09,1.07,1.24,1.37,1.09,3.54,2.04,2.41,3.17,2.35,2.24,1.78,1.60,5.12,12.60,24.70,7.30,4.57,5.09,33.50,11.90,2.90,1836
2025-02-07,22:30:00,AL1,1,Bayern München,3-0,Werder Bremen,0-0,,9.41,17.15,3.92,1.07,1.66,1.71,5.45,,,,,,2.60,0,1.06,2.34,1.22,3.61,11.30,1.16,4.21,10.95,1.68,1.69,1.18,31.50,34.50,4.16,15.30,34.50,20.00,34.50,31.00,1836
2025-02-02,19:30:00,AL1,1,Bayer Leverkusen,3-1,Hoffenheim,2-0,,8.18,13.75,3.41,1.12,1.65,1.72,4.90,,7.63,,,,2.49,0,1.09,2.15,1.28,3.30,9.84,1.22,3.84,9.49,1.67,1.69,1.25,28.00,34.50,4.01,13.15,31.00,19.50,33.50,24.70,1835
2025-02-02,17:30:00,AL1,1,Eintracht Frankfurt,1-1,Wolfsburg,0-0,1.78,3.23,3.16,2.03,1.44,1.38,2.15,3.13,1.15,4.23,1.05,1.06,1.06,1.35,1.09,1.31,1.29,2.24,2.17,3.54,2.10,2.51,3.19,1.75,1.62,2.65,12.05,31.50,5.02,5.28,7.74,22.10,12.85,5.20,1835
2025-02-01,20:30:00,AL1,1,Union Berlin,0-0,RB Leipzig,0-0,2.82,2.98,2.00,1.86,1.54,1.42,2.07,2.91,1.18,3.78,1.09,1.26,1.09,1.09,1.23,1.35,1.11,3.27,2.08,2.49,2.95,2.40,2.31,1.78,1.60,4.59,12.15,24.30,6.95,4.76,5.38,30.00,11.65,3.06,1835
2025-02-01,17:30:00,AL1,1,Bayern München,4-3,Holstein Kiel,2-0,,15.60,17.50,5.33,,,,6.76,,11.90,,,,2.84,0,0,0,1.08,4.79,21.20,0,5.76,21.30,1.69,1.68,0,34.50,34.50,4.59,24.70,34.50,27.00,34.50,34.50,1835
2025-02-01,17:30:00,AL1,1,Bochum,0-1,Freiburg,0-1,2.46,2.93,2.27,1.68,1.69,1.51,1.89,2.64,1.23,3.25,1.14,1.19,1.09,1.15,1.16,1.39,1.14,3.03,1.98,2.84,2.72,2.31,2.57,1.76,1.61,3.98,12.55,28.00,5.98,4.48,5.63,29.00,12.45,3.63,1835
2025-02-01,17:30:00,AL1,1,Heidenheim,1-2,Borussia Dortmund,0-1,4.12,3.60,1.50,2.08,1.42,1.44,2.02,3.23,1.14,4.31,,1.52,,,1.40,1.28,0,4.36,2.26,1.94,3.89,2.61,1.83,1.73,1.64,7.01,14.70,20.65,9.63,5.79,4.47,34.50,13.35,2.14,1835
