Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-03-15,13:30:00,TÜR S,1,Gaziantep FK,1-0,Kayserispor,0-0,2.09,3.00,2.64,1.83,1.56,1.44,2.04,2.85,1.19,3.68,1.09,1.13,1.09,1.22,1.14,1.36,1.19,2.66,2.06,3.07,2.44,2.39,2.77,1.77,1.60,3.36,11.90,28.50,5.61,4.72,6.41,25.50,12.15,4.15,1841
2025-03-14,20:30:00,TÜR S,1,Galatasaray,4-0,Antalyaspor,3-0,1.09,6.06,9.80,2.65,1.23,1.65,1.72,4.08,1.06,5.75,,,,2.21,0,1.15,1.88,1.41,2.84,7.99,1.34,3.25,7.44,1.68,1.68,1.40,22.10,34.50,3.91,9.46,21.45,20.10,25.50,17.35,1841
2025-03-10,20:30:00,TÜR S,1,Beşiktaş,1-2,Gaziantep FK,1-0,1.24,4.39,6.48,2.04,1.44,1.66,1.71,3.26,1.14,4.15,1.06,,,1.85,0,1.24,1.59,1.65,2.39,6.20,1.56,2.74,5.55,1.70,1.67,1.69,17.10,34.50,3.92,6.65,14.00,21.15,19.65,11.55,1840
2025-03-09,20:30:00,TÜR S,1,Alanyaspor,1-2,Galatasaray,1-0,4.50,3.85,1.42,2.18,1.37,1.41,2.09,3.38,1.12,4.57,,1.60,,,1.45,1.26,0,4.63,2.33,1.84,4.16,2.69,1.74,1.72,1.65,7.68,15.60,19.90,10.50,6.24,4.35,34.50,14.05,2.00,1840
2025-03-09,16:00:00,TÜR S,1,Eyüpspor,2-1,Konyaspor,1-0,1.95,2.99,2.92,1.66,1.70,1.55,1.84,2.63,1.24,3.20,1.14,1.09,1.09,1.28,1.09,1.39,1.22,2.52,1.98,3.50,2.30,2.32,3.11,1.75,1.62,3.04,12.60,33.50,5.01,4.51,6.81,25.50,13.20,4.89,1840
2025-03-09,16:00:00,TÜR S,1,Samsunspor,3-2,Adana Demirspor,2-1,,6.27,11.15,,,1.78,1.51,,,,,,,2.35,0,1.14,1.97,1.33,2.78,9.06,1.26,3.20,8.51,1.63,1.65,0,0,0,0,0,0,0,0,0,1840
2025-03-09,13:30:00,TÜR S,1,Sivasspor,3-1,Göztepe,0-1,3.01,2.87,1.97,1.50,1.93,1.70,1.67,2.38,1.30,2.73,1.22,1.27,1.09,1.08,1.20,1.44,1.08,3.69,1.87,2.61,3.23,2.21,2.35,1.75,1.62,5.14,13.80,28.00,6.70,4.10,4.85,34.50,13.15,3.11,1840
2025-03-08,20:30:00,TÜR S,1,Trabzonspor,1-2,Hatayspor,1-1,1.23,4.55,6.27,2.34,1.31,1.52,1.88,3.63,1.09,4.94,,,,1.86,0,1.21,1.62,1.61,2.51,5.85,1.53,2.87,5.30,1.70,1.66,1.67,16.50,34.50,4.08,7.27,14.15,19.60,18.80,10.95,1840
2025-03-08,16:00:00,TÜR S,1,Antalyaspor,2-1,Çaykur Rizespor,0-0,2.49,2.84,2.30,1.66,1.71,1.51,1.89,2.63,1.23,3.22,1.14,1.18,1.10,1.15,1.16,1.39,1.14,3.08,1.93,2.88,2.75,2.28,2.59,1.79,1.59,4.03,12.15,28.00,6.10,4.32,5.73,30.00,12.00,3.66,1840
2025-03-08,13:30:00,TÜR S,1,Kayserispor,3-1,Başakşehir,1-0,2.63,2.91,2.16,1.59,1.79,1.58,1.79,2.51,1.26,3.01,1.17,1.22,1.09,1.12,1.17,1.42,1.11,3.25,1.93,2.77,2.89,2.27,2.49,1.75,1.62,4.34,13.00,28.00,6.15,4.32,5.30,31.50,12.75,3.44,1840
2025-03-07,20:30:00,TÜR S,1,Bodrumspor,1-0,Kasımpaşa,0-0,2.13,2.99,2.60,1.62,1.75,1.58,1.80,2.55,1.26,3.06,1.16,1.13,1.09,1.23,1.11,1.41,1.18,2.75,1.93,3.24,2.47,2.29,2.87,1.74,1.63,3.40,13.00,31.00,5.24,4.46,6.10,27.50,13.25,4.30,1840
2025-03-03,20:30:00,TÜR S,1,Başakşehir,1-0,Sivasspor,1-0,1.31,3.93,5.78,1.73,1.64,1.79,1.58,2.82,1.20,3.33,1.13,,,1.73,0,1.30,1.49,1.79,2.18,5.95,1.66,2.52,5.25,1.70,1.67,1.86,16.85,34.50,3.83,5.63,12.05,23.00,19.15,10.40,1839
2025-03-03,20:30:00,TÜR S,1,Göztepe,2-2,Samsunspor,1-0,1.64,2.99,4.10,1.48,1.95,1.80,1.58,2.39,1.30,2.69,1.23,,1.08,1.42,0,1.42,1.30,2.21,1.92,4.70,2.05,2.21,4.05,1.76,1.62,2.46,13.85,34.50,4.29,4.18,8.63,27.50,15.30,7.28,1839
2025-03-03,16:00:00,TÜR S,1,Gaziantep FK,3-1,Eyüpspor,0-0,2.14,2.91,2.65,1.58,1.79,1.59,1.79,2.50,1.27,2.98,1.17,1.12,1.09,1.22,1.11,1.42,1.17,2.76,1.93,3.28,2.49,2.27,2.91,1.75,1.62,3.41,12.75,32.00,5.27,4.30,6.19,28.00,13.10,4.40,1839
2025-03-03,16:00:00,TÜR S,1,Konyaspor,1-0,Trabzonspor,0-0,2.51,3.07,2.15,1.78,1.60,1.47,1.97,2.77,1.21,3.50,1.11,1.22,1.08,1.14,1.18,1.37,1.13,3.07,2.02,2.71,2.76,2.38,2.46,1.74,1.63,4.09,12.80,26.00,6.15,4.79,5.47,28.50,12.60,3.39,1839
2025-03-02,20:30:00,TÜR S,1,Fenerbahçe,3-0,Antalyaspor,3-0,1.09,5.92,10.30,2.33,1.32,1.79,1.59,3.68,1.09,4.87,,,,2.19,0,1.17,1.83,1.44,2.70,8.32,1.37,3.10,7.66,1.68,1.69,1.42,22.55,34.50,3.76,8.65,20.85,21.40,26.50,17.85,1839
2025-03-02,16:00:00,TÜR S,1,Kasımpaşa,3-3,Galatasaray,0-1,4.31,3.88,1.44,2.40,1.30,1.37,2.21,3.63,1.09,5.16,,1.59,,,1.46,1.24,0,4.40,2.40,1.84,3.98,2.76,1.74,1.72,1.65,7.23,15.00,19.15,10.40,6.54,4.49,34.50,13.60,2.00,1839
2025-03-02,13:30:00,TÜR S,1,Çaykur Rizespor,3-1,Alanyaspor,0-0,1.60,3.31,3.80,1.91,1.51,1.47,1.96,3.00,1.17,3.88,1.08,,1.05,1.44,1.05,1.31,1.35,2.07,2.15,4.14,1.94,2.49,3.67,1.75,1.62,2.34,12.75,34.50,4.60,5.22,8.81,22.10,13.95,6.46,1839
2025-03-01,20:30:00,TÜR S,1,Beşiktaş,2-0,Kayserispor,1-0,1.37,3.99,4.81,2.14,1.39,1.49,1.93,3.33,1.13,4.40,,,,1.65,0,1.26,1.48,1.80,2.33,4.92,1.69,2.70,4.42,1.71,1.66,1.93,14.85,34.50,4.20,6.35,11.00,20.00,16.55,8.30,1839
